video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,like_ratio,comment_ratio
nLFX8rBUNdk,17.16.11,Flipkart Billion Capture+ Unboxing and First Look - My Opinions,Technical Guruji,28,2017-11-14T08:15:31.000Z,"billion capture +|""billion capture plus""|""flipkart smartphone""|""flipkart billion phone""|""flipkart phone""|""billion capture + unboxing""|""flipkart android phone""|""flipkart billion capture plus""|""flipkart bilion""|""Billion Capture+""|""Flipkart Billion Capture+""|""igyaan exclusive""|""flipkart billion capture""|""unboxing and hands on""|""review""|""made in india""|""Smart Phone""|""Hands on Overview""|""Technicalguruji""|""technical guruji""|""gaurav chaudhary""|""Hands on""",937224,85885,2186,83108,https://i.ytimg.com/vi/nLFX8rBUNdk/default.jpg,False,False,False,9.163764478929263,103.34143524089137
kJzGH0PVQHQ,17.16.11,why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception | Filmylooks,Filmylooks,24,2017-11-13T01:14:16.000Z,"Filmylooks|""latest news""|""telugu movies""|""telugu news""|""Tollywood news""|""why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception""|""why Samantha became EMOTIONAL""|""samantha emotional moment""|""ChaySam Wedding Reception video""|""Naga Chaitanya and Samantha Wedding Reception LIVE""|""samantha ruth prabhu""",1029327,1177,1113,137,https://i.ytimg.com/vi/kJzGH0PVQHQ/default.jpg,False,False,False,0.1143465584794725,859.1240875912408
mrWLYHVmUhA,17.16.11,"Hardik Patel With Girl In Room, Video Viral",ABP Asmita,22,2017-11-13T09:36:02.000Z,[none],1145633,1422,2372,1273,https://i.ytimg.com/vi/mrWLYHVmUhA/default.jpg,False,False,False,0.12412351948660696,111.70463472113119
KObFEYCaRx8,17.16.11,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya, Samantha Akkineni, Nag, Venkatesh",Top Telugu Media,24,2017-11-13T04:42:26.000Z,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya|""Samantha Akkineni""|""Nag""|""Venkatesh""|""Megastar Chiranjeevi""|""Megastar Chiranjeevi @ #ChaySam Wedding Reception""|""Chiranjeevi @ #ChaySam Wedding Reception""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""#ChaiSam""|""Reception LIVE""|""Akkineni Reception""|""chiranjeevi rama charan""|""naga chaitanya samantha wedding reception""|""Akkineni family""|""Daggubati family""|""reception""",432276,1455,273,75,https://i.ytimg.com/vi/KObFEYCaRx8/default.jpg,False,False,False,0.3365905116175777,1939.9999999999998
P-pycrmifwU,17.16.11,Natural Star Nani REAL Behaviour Will SHOCK You | Naga Chaitanya Samantha Reception Video | NewsQube,NewsQube,24,2017-11-13T06:57:02.000Z,"Natural Star Nani REAL Behaviour Will SHOCK You|""Naga Chaitanya Samantha Reception Video""|""NewsQube""|""Nani""|""Nani Real Behaviour Will Shock You""|""Nani Behaviour Will Shock You""|""Nani at Samantha and Naga Chaitanya Reception""|""Nani at Samantha and Naga Chaitanya Wedding Reception""|""Samantha and Naga Chaitanya""|""Samantha and Naga Chaitanya Reception""|""Samantha and Naga Chaitanya Wedding Reception""|""Samantha and Naga Chaitanya Reception Video""|""Samantha and Naga Chaitanya Wedding Reception Video""",1264275,3697,1158,275,https://i.ytimg.com/vi/P-pycrmifwU/default.jpg,False,False,False,0.29242055723636073,1344.3636363636363
g6ydk-TTdYM,17.16.11,TSP's Bonnet Pe Charcha ft. Harsh Beniwal | E02 - Solo Trip vs Group Trip,The Screen Patti,24,2017-11-14T13:16:42.000Z,"the|""screen""|""patti""|""bonnet""|""pe""|""charcha""|""daaru""|""harsh""|""beniwal""|""funny""|""comedy""|""humor""|""drama""|""sketch""|""zindagi""|""na""|""milegi""|""dobara""|""dil""|""chahta""|""hai""|""ye""|""jawaani""|""diwaani""|""kabira""|""rabish""|""ki""|""report""|""kyun""|""bane""|""crorepati""|""bade""|""chote""",445904,13725,1107,713,https://i.ytimg.com/vi/g6ydk-TTdYM/default.jpg,False,False,False,3.078016792852273,1924.9649368863957
LLF_PS4r6Ik,17.16.11,എന്നെകൊണ്ട് റിമിയെ കെട്ടിക്കാൻ അപ്പച്ചന് പ്ലാൻ ഉണ്ടായിരുന്നു !! ചാക്കോച്ചന്റെ വെളിപ്പെടുത്തലുകൾ,Asianet,24,2017-11-13T13:18:23.000Z,"Asianet comedy awards 2017|""comedy awards 2017""|""jagadeesh""|""rimi tomy""|""pisharadi""|""dharmajan""|""comedy show""|""comedy stars""|""best comedy""|""malayalam movie comedy""|""malayalam cinema""|""film awards""|""asianet comedy awards""|""comedy awards""|""jayaram""|""ACA""|""kunchacko boban""|""kunchacko boban dubsmash""|""kunjackoboban singing""|""vijay yesudas""|""kunchakko boban wife""|""asianet comedy""|""suraj""|""comedy skit""|""kunchakko rimi""",958953,4249,441,356,https://i.ytimg.com/vi/LLF_PS4r6Ik/default.jpg,False,False,False,0.4430874088719676,1193.5393258426966
7MxiQ4v0EnE,17.16.11,Daang (Full Video) |Mankirt Aulakh|MixSingh|Deep Kahlon|Sukh Sanghera|Latest Punjabi Song 2017,Speed Records,10,2017-11-11T16:41:15.000Z,"punjabi songs|""punjabi bhangra""|""punjabi music""|""punjabi bhangra music""|""punjabi latest songs""|""punjabi romantic songs""|""punjabi sad songs""|""punjabi""|""bhangra""|""latest punjabi songs 2017""|""punjab""|""desi""|""speed records""|""mankirt new song""|""daang""|""sukh sanghera""|""deep kahlon""|""mankirt aulakh""",7848975,156489,9009,9546,https://i.ytimg.com/vi/7MxiQ4v0EnE/default.jpg,False,False,False,1.9937507763752593,1639.3148962916407
Ulz2Pg-aLkY,17.16.11,"Ahead of Gujarat Elections 2017, Hardik Patel's alleged CD goes viral",ABP NEWS,22,2017-11-13T11:22:02.000Z,"Gujarat Assembly Elections|""Gujarat Elections""|""Gujarat Assembly Polls""|""Gujarat Polls""|""Gujarat Vidhansabha Election""|""Gujarat Elections 2017""|""BJP""|""Congress""|""Gujarat News""",893524,1413,1243,783,https://i.ytimg.com/vi/Ulz2Pg-aLkY/default.jpg,False,False,False,0.15813788997273717,180.45977011494253
YoXH6cZYI_s,17.16.11,"Mersal - A Minute of Maacho | Vijay, Kajal Aggarwal | A R Rahman",Sony Music India,10,2017-11-14T12:30:00.000Z,"Mersal - Maacho lyric|""Mersal""|""Mersal Songs""|""Mersal Videos""|""Mersal Trailers""|""Mersal Full Song""|""Mersal HD Videos""|""Mersal Movie Songs""|""Mersal Official Songs""|""Mersal Official Videos""|""Mersal Official Movie Videos""|""Mersal Official HD Songs""|""Mersal Official HD Videos""|""Maacho Song""|""Maacho Video""|""Maacho HD Song""|""Maacho HD Video""|""Maacho Movie Song""|""Maacho Movie Video""|""Maacho HD Movie Song Video""|""Maacho Official Song""|""tamil hit songs""|""Tamil love songs""",820541,61225,1801,1022,https://i.ytimg.com/vi/YoXH6cZYI_s/default.jpg,False,False,False,7.46154061771441,5990.704500978474
pbFr2Vb5hK0,17.16.11,Chunkzz Official Video Song | Ithu Nava Sumasara | Gopi Sundar | Omar Lulu | Honey Rose,Gopi Sundar Music Company,10,2017-11-13T12:36:32.000Z,"chunks honeyrose song|""chunkzz video song""|""Ithu Nava Sumashara""|""Ithu Nava Sumashara video song""|""honey rose glamour song""|""chunkzz malayalam movie""|""Ithu Nava Sumashara honey rose""|""honey rose""|""omar lulu""|""gopi sundar""|""honey rose in chunkzz""|""chunks video song""|""chunkss video song""|""Ithu Nava Sumashara hone rose song""|""honey rose latest""|""gopi sundar latest""|""honey rose latest song""|""chukzz full songs""|""gopi sundar bgm""|""gopi sundar chunkzz""|""chunkzz movie""|""chunks""|""dq""|""chunkzz full songs""",275893,842,478,218,https://i.ytimg.com/vi/pbFr2Vb5hK0/default.jpg,False,False,False,0.30519078048373827,386.23853211009174
f2GeSskSsy8,17.16.11,கொள்ளையடித்த குடும்பம் |Cassette Shop to Billionaire by Jayalalitha |Nakkheeran Gopal reveals,Nakkheeran TV,25,2017-11-13T16:09:29.000Z,"Nakkheeranwebtv|""Nakkheeran webtv""|""sasikala raid""|""sasikala family raid""|""it raid""|""ttv dinakaran speech""|""sasikala jail""|""aiadmk""|""tamil news""|""tamil political news""|""sasikala natarajan""|""sasikala old""|""jayalalitha story""|""poes garden house""|""jayalalitha sasikala""|""bjp""|""narendara modi""|""income tax""|""nakkheeran gopal new video""|""nakkheeran gopal about IT raid""|""nakkheeran gopal""|""nakkheeran exclusive""|""income tax raid""|""sasikala""|""family""|""friends""",431533,4779,518,676,https://i.ytimg.com/vi/f2GeSskSsy8/default.jpg,False,False,False,1.107447170900024,706.9526627218935
7U1LJYwTzQM,17.16.11,Bithiri Sathi Leaves Hyderabad | Satire On Ivanka Trump's Security | Teenmaar News,V6 News Telugu,25,2017-11-14T16:27:20.000Z,"Bithiri Sathi|""Bithiri Sathi Village""|""Bithiri Sathi Leaves Hyderabad""|""Bithiri Sathi On Ivanka Trump""|""Bithiri Sathi Changes Getup""|""Bithiri Sathi New Getup""|""Bithiri Sathi On Beggars""|""ghmc mayor""|""ghmc drive on beggars""|""beggars income""|""beggars in hyderabad""|""beggers in hyderabad""|""hyderabad begger free city""|""begger free city""|""beggar free city""|""beggars in city""|""Ivanka Trump India Tour""|""Ivanka Trump Hyderabad Visit""|""global entrepreneurship""|""V6 News""|""teenmaar News""|""V6 Teenmaar News""",377551,2226,194,176,https://i.ytimg.com/vi/7U1LJYwTzQM/default.jpg,False,False,False,0.5895892210588769,1264.7727272727273
10L1hZ9qa58,17.16.11,Stylish Star Allu Arjun @ ChaySam Wedding Reception | TFPC,TFPC,24,2017-11-12T15:48:08.000Z,"Stylish Star Allu Arjun @ ChaySam Wedding Reception|""Stylish Star Allu Arjun""|""ChaySam Wedding Reception""|""nagachaitanya""|""samantha""|""chaysam""|""chay sam""|""naga chaitanya and samantha wedding reception""|""wedding reception""|""nagarjuna""|""akkineni wedding reception""|""tfpc""|""telugu cinema""|""celebrities @ chaysam wedding reception""",748053,2887,370,273,https://i.ytimg.com/vi/10L1hZ9qa58/default.jpg,False,False,False,0.38593522116748413,1057.5091575091574
bvmlbu5Vipg,17.16.11,गुरुवार स्पेशल भजन : साईं बाबा रहमत की नज़र कर दो || Paras Jain || Most Popular Sai Bhajan,Sonotek Bhakti,10,2017-11-16T00:00:02.000Z,"bhajan bhakti|""ras""|""kirtan""|""sonotek bhakti""|""sai""|""sai bhajan""|""sai ke hit bhajan""|""guruwar special bhajan""|""most popular sai bhajan""|""biggest hit sai bhajan""",66756,442,58,56,https://i.ytimg.com/vi/bvmlbu5Vipg/default.jpg,False,False,False,0.6621127688896878,789.2857142857143
8WfHX9Q8S6w,17.16.11,வாணி ராணி - VAANI RANI -  Episode 1418 - 15/11/2017,RadaanMedia,24,2017-11-15T16:30:00.000Z,"Vaani rani|""rani""|""Radhika in funny character""|""venu aravind""|""SunTV""|""VaniRani""|""vani""|""vaani""|""Radhika's dual role serial""|""Ranimma veetu kuripu""|""Radhika as lawyer in serial""|""radikaa""|""rathika""|""Radhika's new""",291634,1531,295,185,https://i.ytimg.com/vi/8WfHX9Q8S6w/default.jpg,False,False,False,0.5249730826995481,827.5675675675675
mp-fqyG2cXs,17.16.11,போட்டுக் கொடுத்த நண்பன்: அதிர்ச்சியில் விவேக் Vivek is shocking about her friend,Video121,25,2017-11-15T11:00:04.000Z,"vivek|""friend""|""vaidhyalingam""|""edappadi""|""admk""|""dhinakaran""|""sasikala""|""ilavarasi""|""இளவரசி""|""விவேக்""|""சசிகலா""|""தினகரன்""|""எடப்பாடி""|""சோதனை""|""வைத்யலிங்கம்""|""வைத்தியலிங்கம்""|""ரெய்டு""|""சரவணன்""|""நண்பன்""",55754,114,24,7,https://i.ytimg.com/vi/mp-fqyG2cXs/default.jpg,False,False,False,0.20446963446568855,1628.5714285714284
vkr74kiEPM4,17.16.11,Tiger Zinda Hai Trailer Spoof | Salman Khan | Katrina Kaif | SDE,Shudh Desi Endings,23,2017-11-14T14:08:51.000Z,"Tiger Zinda Hai Trailer|""Tiger Zinda Hai Spoof""|""Tiger Zinda Hai Songs""|""Salman Khan Tiger Zinda Hai""|""Salman Khan""|""Katrina Kaif""|""salman khan songs""|""Tiger Zinda Hai Movie""|""SDE""|""Shudh Desi Endings""",234050,7802,1158,1042,https://i.ytimg.com/vi/vkr74kiEPM4/default.jpg,False,False,False,3.333475753044221,748.7523992322457
pHWs5wsYfw0,17.16.11,Ama Ghara Laxmi | Full Ep 476 15th Nov 2017 | Odia Serial – TarangTV,Tarang TV,24,2017-11-15T14:30:52.000Z,"tarang|""tarang tv""|""tarang tv online""|""tarang tv serial""|""odia tarang tv serial""|""tarang tv show""|""taranga channel""|""tarang tv channel""|""odia tarang channel""|""odia serial""|""odia serial video""|""odia channel""|""odia tv channel""|""odia tv show""|""odia tv""|""ama ghara laxmi""|""ama ghara laxmi serial""|""ama ghara laxmi today episode""|""ama ghara laxmi odia serial""|""tarang tv serial ama ghara laxmi""|""ama ghara laxmi serial song""",75526,389,55,42,https://i.ytimg.com/vi/pHWs5wsYfw0/default.jpg,False,False,False,0.5150544183460001,926.1904761904763
GCSPBKnbpJc,17.16.11,Patas | 15th November 2017 | Full Episode 610 | ETV Plus,ETV Plus India,23,2017-11-15T17:19:04.000Z,"etv Plus|""etv comedy show""|""3 Idiots""|""anchor ravi""|""Chinnadana Neekosam""|""express raja""|""hungama""|""Kick""|""Nandini Vs Nandini""|""Pataas""|""jabardasth""|""extra jabardasth""|""naga babu""|""roja""|""anchor anasuya""|""pove pora""|""comedy short films""|""yadamma raju""|""chalaki chanti""|""sudigali sudeer""|""anchor suma""|""comedy show""|""anchor sreemukhi""|""comedy skits in telugu""|""telugu comedy tracks""|""racha ravi""|""allare allari""|""sardaga kasepu""|""ejunction""|""anchor pradeep""|""pataas punches""|""anchor vishnupriya""|""getup srinu""",107663,816,93,162,https://i.ytimg.com/vi/GCSPBKnbpJc/default.jpg,False,False,False,0.7579205483778085,503.7037037037037
Qzsnda62XLc,17.16.11,5000HP DEVEL SIXTEEN !!! * CRAZIEST SUPERCAR EVER*,Mo Vlogs,22,2017-11-15T17:00:02.000Z,"mo vlogs|""dubai""|""motor show""|""car""|""supercar""|""devil sixteen""",520151,25136,1076,5195,https://i.ytimg.com/vi/Qzsnda62XLc/default.jpg,False,False,False,4.832442886777109,483.8498556304138
N1vE8iiEg64,17.16.11,Eruma Saani | Tamil vs English,Eruma Saani,23,2017-11-12T07:08:48.000Z,"Eruma Saani|""Tamil Comedy Videos""|""Films""|""Movies""|""Harija""|""Short""|""Film""|""Eruma Sani""|""Eruma Saani Videos""|""Eruma Saani Short Film""|""Eruma Saani Comedy""|""Eruma Saani Harija""|""Eruma Saani Tamil vs English""|""Tamil vs English""|""Tamil""|""English""|""Hindi""|""TTV Dinakaran""|""Sasikala""|""Sasikala income tax raid""",1697241,83947,2120,2869,https://i.ytimg.com/vi/N1vE8iiEg64/default.jpg,False,False,False,4.946086030210206,2926.002091321018
GcJSg7ZFVwk,17.16.11,SHOCKING! Jabardasth Artist Lost His Memory While Saving a GIRL | Latest Updates | VTube Telugu,VTube Telugu,24,2017-11-15T11:30:01.000Z,"SHOCKING! Jabardasth Artist Lost His Memory While Saving a GIRL|""Latest Updates""|""VTube Telugu""|""Jabardasth Artist""|""Jabardasth Artist Lost Memory""|""Jabardasth Artist Lost Memory While saving a Girl""|""Jabardasth Artist Lost Memory Due to Saving a Girl""|""Jabardasth Artist Latest News""|""Jabardasth Artist Latest Updates""|""Latest News""|""Unknown Facts""|""Unknown Facts in Telugu""",267799,2111,211,121,https://i.ytimg.com/vi/GcJSg7ZFVwk/default.jpg,False,False,False,0.788277775495801,1744.628099173554
D6yCN-UQalQ,17.16.11,Mana Mugguri Love Story Episode 2 | Vijay Devarakonda | Tejaswi | Navdeep | Adith | YuppTV Originals,YuppTV Originals,24,2017-11-15T05:21:07.000Z,"yupptv originals|""yupptv""|""web series""|""short films""|""yupptv india""|""Mana Mugguri Love Story""|""mana muggulu love story""|""mmls""|""Mana Mugguri Love Story web series""|""Mana Mugguri Love Story short films""|""Navdeep""|""Adith""|""Tejaswi Madivada""|""Nandini Reddy""|""Mickey .J.Meyer""|""VYJAYANTHI MOVIES""|""EARLY MONSOON TALES""|""Vijay Devarakonda""|""Vijay Devarakonda arjun reddy""|""arjun reddy""|""arjun reddy hero""|""telugu web series""|""comedy web series""|""nandini reddy""",498607,4791,314,474,https://i.ytimg.com/vi/D6yCN-UQalQ/default.jpg,False,False,False,0.960877003331281,1010.7594936708861
RZ54XSb_4oU,17.16.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1335 | 15/11/2017 | Vision Time,VisionTimeTamil,24,2017-11-15T16:00:03.000Z,"Sun TV Tamil serials|""Vamsam (TV Program)""|""Vamsam Tamil Serial""|""Vijayakumar (Film Actor)""|""வம்சம்""|""Vasam serial""|""Sun TV Serial""|""Sun TV Vamsam""|""vamsam latest episode""|""Vamasam""|""Vamsam Today's episode""|""Vision Time tamil""|""Vamsam1333 Tamil family drama""|""Tamil Serials""|""Visiontime""|""Tamizh soaps""|""Vamsam 1333""|""vamsam episode 1333""|""vamsam 13 11 2017""|""1333 Vamsam""|""Vamsam""|""Episode""|""1333""",121133,809,131,50,https://i.ytimg.com/vi/RZ54XSb_4oU/default.jpg,False,False,False,0.6678609462326534,1618.0
wvHYHVq9xio,17.16.11,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,27,2017-11-14T15:18:05.000Z,"Vivek Bindra|""Case Study by Vivek Bindra""|""Leadership Trainers in India""|""Best Motivational Speaker in India""|""Business Training""|""Indian Rich List""|""Entrepreneurship""|""SME""|""Corporate Training""|""Best Corporate Trainers in India""|""Leadership Skills""|""Leadership Funnel""|""Acharya Balkrishna""|""Baba Ramdev""|""Patanjali""|""Dabur""|""HUL""|""P&G""",237316,23006,378,3144,https://i.ytimg.com/vi/wvHYHVq9xio/default.jpg,False,False,False,9.694247332670363,731.7430025445293
SaT0lLpb0RQ,17.16.11,ಕುಮಾರಣ್ಣನಿಗೆ ಕೈಕೊಟ್ಟ ರಾಧಿಕಾ ಮಾಡಿದ್ದೇನು ಗೊತ್ತ ಬೆಚ್ಚಿ ಬೀಳಬೇಕು| radhika joining a  party,SANDALWOOD REVIEWS,24,2017-11-14T06:25:26.000Z,"radhika kumarswamy latest news|""radhika joining""|""radhika news""|""radhika kumarswamy family""|""radhika joining a new party""|""j d s""|""radhika kumarswamy new movie updates""|""radhika latest news""|""kannada latest movie news""|""sandalwood reviews""",132764,359,158,14,https://i.ytimg.com/vi/SaT0lLpb0RQ/default.jpg,False,False,False,0.2704046277605375,2564.285714285714
bHX-8h6OKi8,17.16.11,"Zameer: Aarsh Benipal, Harsimran (Teaser) Releasing 19 November",T-Series Apna Punjab,10,2017-11-14T08:49:16.000Z,"zameer|""zameer harsimran""|""zameer aarsh benipal""|""harsimran songs""|""aarsh benipal""|""harsimran new song""|""aarsh benipal new song 2017""|""song teaser""|""aarsh benipal harsimran""|""latest punjabi songs""|""harsimran""|""new punjabi song teaser""|""song teaser 2017""|""punjabi song teaser""|""zameer punjabi song""|""arsh benipal songs""|""zameer songs""",251704,3778,198,138,https://i.ytimg.com/vi/bHX-8h6OKi8/default.jpg,False,False,False,1.5009693926199028,2737.68115942029
